2011-06-03 12:47:49.907123
location	title	price	value	numBought	url
omaha	$65 for $139 at Lied Lodge &amp; Conference Center	65	139	164	http://www.groupon.com/deals/lied-lodge-omaha?c=all&amp;p=1
omaha	3 Day Blinds	89	225	33	http://www.groupon.com/deals/3-day-blinds-omaha?c=all&amp;p=1
omaha	BeautyMuse Esthetics	45	106	636	http://www.groupon.com/deals/velvet-chair-spa?c=all&amp;p=1
omaha	Cellar19	7	15	1125	http://www.groupon.com/deals/cellar-19?c=all&amp;p=1
omaha	Indi	85	155	21	http://www.groupon.com/deals/indi-denim-omaha?c=all&amp;p=1
rockford	$65 for $130 at Alpine Inn	65	130	4	http://www.groupon.com/deals/alpine-inn-rockford?c=all&amp;p=1
rockford	Phoenix Traders	15	30	14	http://www.groupon.com/deals/phoenix-traders?c=all&amp;p=1
rockford	Merle Norman Cosmetics and Spa Rockford	25	60	275	http://www.groupon.com/deals/merle-norman-cosmetics-and-spa-rockford?c=all&amp;p=1
rockford	Shogun Japanese Restaurant	15	30	2000	http://www.groupon.com/deals/shogun-japanese-restaurant?c=all&amp;p=1
washington-dc	$30 for $60 at Stock Car Driving Experience Presents Try It Racing	30	60	312	http://www.groupon.com/deals/try-it-racing-dc-1?c=all&amp;p=1
washington-dc	Colonial Crossings Resort	125	348	369	http://www.groupon.com/deals/colonial-crossings-1?c=all&amp;p=1
washington-dc	DC Harbor Cruises	15	30	1722	http://www.groupon.com/deals/dc-harbor-cruises-3?c=all&amp;p=1
washington-dc	New &amp; Gauley River Adventures	59	121	158	http://www.groupon.com/deals/new-gauley-river-adventures-2?c=all&amp;p=1
washington-dc	College Hunks Hauling Junk	149	298	67	http://www.groupon.com/ch/home-and-garden/deals/college-hunks-hauling-junk-dc-1?c=all&amp;p=1
washington-dc	Hybrid Light	30	60	111	http://www.groupon.com/ch/home-and-garden/deals/hybrid-light-dc?c=all&amp;p=1
washington-dc	Leeco Painting	90	300	126	http://www.groupon.com/ch/home-and-garden/deals/leeco-painting?c=all&amp;p=1
washington-dc	One Block Off the Grid	99	1100	12	http://www.groupon.com/ch/home-and-garden/deals/one-block-off-the-grid-dc?c=all&amp;p=1
washington-dc	Simplify with Di	85	180	61	http://www.groupon.com/ch/home-and-garden/deals/simplify-with-di?c=all&amp;p=1
washington-dc	Olney Yoga &amp; Wellness	25	80	168	http://www.groupon.com/deals/olney-yoga-wellness-1?c=all&amp;p=1
washington-dc	Aphrodite Advanced Esthetic &amp; Skin Care Clinic	39	120	170	http://www.groupon.com/deals/aphrodite-esthetic-1?c=all&amp;p=1
washington-dc	Club 66 at Wolf Trap	45	95	16	http://www.groupon.com/deals/club-66-at-wolf-trap?c=all&amp;p=1
washington-dc	Hilltop Golf Club	20	42	1194	http://www.groupon.com/deals/hilltop-golf-club-dc?c=all&amp;p=1
washington-dc	Dr. Gloria Dental Care	64	256	82	http://www.groupon.com/deals/dr-gloria-dental-care-1?c=all&amp;p=1
washington-dc	Eggspectation	15	30	2069	http://www.groupon.com/deals/eggspectation?c=all&amp;p=1
washington-dc	Milk Moo-Vers	7	14	310	http://www.groupon.com/deals/milk-moo-vers?c=all&amp;p=1
washington-dc	Springfield Butcher	13	26	6538	http://www.groupon.com/deals/springfield-butcher-1?c=all&amp;p=1
washington-dc	Aesthetic Laser and Vein Center	99	300	107	http://www.groupon.com/deals/aesthetic-laser-and-vein-center-1?c=all&amp;p=1
modesto	$35 for $84 at Larger Than Life Prints	35	84	24	http://www.groupon.com/deals/larger-than-life-prints-modesto?c=all&amp;p=1
modesto	The Retreat	62	125	29	http://www.groupon.com/deals/the-retreat?c=all&amp;p=1
modesto	Sylvan Learning Center	99	427	25	http://www.groupon.com/deals/sylvan-learning-center-modesto?c=all&amp;p=1
augusta	$64 for $127 at Midwest Homebrewing and Winemaking Supplies	64	127	11	http://www.groupon.com/deals/midwest-hydroponic-augusta-1?c=all&amp;p=1
augusta	Smile Bright Teeth Whitening	38	99	0	http://www.groupon.com/deals/smile-bright-augusta?c=all&amp;p=1
augusta	Larger Than Life Prints	35	84	3	http://www.groupon.com/deals/larger-than-life-prints-augusta-georgia?c=all&amp;p=1
augusta	HealthSource	15	35	94	http://www.groupon.com/deals/healthsource-of-aiken?c=all&amp;p=1
augusta	"Garden &amp; Gun" Magazine	10	20	27	http://www.groupon.com/deals/garden-and-gun-augusta?c=all&amp;p=1
youngstown	$59 for $274 at Refresh Dental / Dental Express	59	274	9	http://www.groupon.com/deals/refresh-dental-youngstown?c=all&amp;p=1
youngstown	Skate Zone Fun Center	25	141	145	http://www.groupon.com/deals/skate-zone-family-fun-center?c=all&amp;p=1
youngstown	Picture It On Canvas	39	125	92	http://www.groupon.com/deals/picture-it-on-canvas-youngstown-ohio?c=all&amp;p=1
tucson	$45 for $93 at Kist by Mist Tanning	45	93	12	http://www.groupon.com/deals/kist-by-mist-tucson-arizona?c=all&amp;p=1
tucson	The Little Gym of East Tucson	15	30	28	http://www.groupon.com/deals/little-gym-of-east-tucson?c=all&amp;p=1
tucson	eUndies.com	12	25	116	http://www.groupon.com/deals/eundies-tucson?c=all&amp;p=1
tucson	"Tutankhamun: &apos;Wonderful Things&apos; from the Pharaoh&apos;s Tomb"	18	36	689	http://www.groupon.com/deals/rialto-art-antiques-llc-1?c=all&amp;p=1
tucson	ScanMyPhotos.com	29	99	190	http://www.groupon.com/deals/scanmyphotos-tucson?c=all&amp;p=1
hampton-roads	$7 for $15 at The Cutting Edge Cafe	7	15	357	http://www.groupon.com/deals/the-cutting-edge-cafe?c=all&amp;p=1
hampton-roads	Colonial Downs	40	81	40	http://www.groupon.com/deals/colonial-downs-racetrack-2?c=all&amp;p=1
hampton-roads	Sears Portrait Studio	50	244	91	http://www.groupon.com/deals/sears-portrait-studio-hampton-roads?c=all&amp;p=1
hampton-roads	ShoptheLook.net	15	35	17	http://www.groupon.com/deals/shopthelook-hampton-roads?c=all&amp;p=1
hampton-roads	CafePress	25	50	204	http://www.groupon.com/deals/cafepress-hampton-roads-1?c=all&amp;p=1
hampton-roads	Skin2O Med Spa	1099	2400	24	http://www.groupon.com/deals/skin2o-medspa?c=all&amp;p=1
hampton-roads	Stove	30	60	951	http://www.groupon.com/deals/stove-the-restaurant-hampton-roads?c=all&amp;p=1
hampton-roads	Def Leppard	30	78	531	http://www.groupon.com/deals/farm-bureau-live-at-virginia-beach?c=all&amp;p=1
appleton	$5 for $10 at Cibo Steaks &amp; Spirits	5	10	15	http://www.groupon.com/deals/cibo-cheebo?c=all&amp;p=1
appleton	Bright Sight Window Cleaning	35	70	71	http://www.groupon.com/deals/bright-sight-window-cleaning?c=all&amp;p=1
ogden	$20 for $45 at An Artist's Touch	20	45	180	http://www.groupon.com/deals/an-artists-touch-ogden?c=all&amp;p=1
ogden	Foursite Film Festival	5	10	25	http://www.groupon.com/deals/foursite-film-festival?c=all&amp;p=1
ogden	Nutty Guys	10	25	109	http://www.groupon.com/deals/nutty-guys-ogden-3?c=all&amp;p=1
sudbury	C$228 for C$457 at Algonquin Wilderness Eco-Lodge	228	457	1	http://www.groupon.com/deals/call-of-the-wild-sudbury?c=all&amp;p=1
sudbury	Pure Blankz Organic Fashion	20	40	4	http://www.groupon.com/deals/pure-blankz-organic-fashion?c=all&amp;p=1
charlotte	$25 for $50 at Bonterra Dining &amp; Wine Room	25	50	874	http://www.groupon.com/deals/bonterra-2?c=all&amp;p=1
charlotte	A&amp;I Books	10	30	123	http://www.groupon.com/deals/a-i-books-charlotte-1?c=all&amp;p=1
charlotte	Daniel Davis Salon	25	50	94	http://www.groupon.com/deals/daniel-davis-salon?c=all&amp;p=1
charlotte	Def Leppard 	30	64	899	http://www.groupon.com/deals/def-leppard-verizon?c=all&amp;p=1
columbia-mo	$7 for $15 at The Gathering Place Café	7	15	57	http://www.groupon.com/deals/the-gathering-place-cafe?c=all&amp;p=1
columbia-mo	Henley Chiropractic Center	39	175	12	http://www.groupon.com/deals/henley-chiropractic-center?c=all&amp;p=1
boston	$10 for $20 at 303 Cafe	10	20	169	http://www.groupon.com/deals/303-cafe?c=all&amp;p=1
boston	Boston Musical Theater	20	40	9	http://www.groupon.com/deals/boston-musical-theater?c=all&amp;p=1
boston	Lola's Italian Groceria	5	10	300	http://www.groupon.com/deals/lolas-italian-gorceria?c=all&amp;p=1
boston	One Stop Fun	35	75	135	http://www.groupon.com/deals/one-stop-fun-boston-1?c=all&amp;p=1
boston	Peabody Essex Museum	5	15	82	http://www.groupon.com/deals/peabody-essex-museum?c=all&amp;p=1
boston	Raspberry Beret	10	20	263	http://www.groupon.com/deals/raspberry-beret-boston?c=all&amp;p=1
boston	USS Salem	4	8	139	http://www.groupon.com/deals/uss-salem-boston?c=all&amp;p=1
boston	Classic Car Wash and Mobil 1 Oil Change	15	35	404	http://www.groupon.com/deals/classic-car-wash-boston-1?c=all&amp;p=1
boston	Extra Innings	20	40	162	http://www.groupon.com/deals/extra-innings-woburn-1?c=all&amp;p=1
boston	Icing Teeth Whitening	68	199	150	http://www.groupon.com/deals/icing-teeth-whitening-boston?c=all&amp;p=1
boston	The Institute of Contemporary Art	8	15	1624	http://www.groupon.com/deals/institute-of-contemporary-art-2?c=all&amp;p=1
boston	Isles of Shoals Steamship Company	15	27	1178	http://www.groupon.com/deals/isles-of-shoals-tours-boston-2?c=all&amp;p=1
boston	Meridians	35	70	135	http://www.groupon.com/deals/meridians-1?c=all&amp;p=1
boston	Wayside Carriage House Inn	99	220	53	http://www.groupon.com/deals/wayside-carriage-house?c=all&amp;p=1
boston	Amesbury Sports Park	10	17	1283	http://www.groupon.com/deals/amesbury-sports-park?c=all&amp;p=1
boston	Hancock Shaker Village	8	17	139	http://www.groupon.com/deals/hancock-shaker-village-boston?c=all&amp;p=1
boston	Closet Classics	100	250	12	http://www.groupon.com/ch/home-and-garden/deals/closet-classics-boston?c=all&amp;p=1
boston	Dream On	50	200	85	http://www.groupon.com/ch/home-and-garden/deals/dream-on?c=all&amp;p=1
boston	RES Solar	99	1000	0	http://www.groupon.com/ch/home-and-garden/deals/res-solar?c=all&amp;p=1
boston	Road Warrior Moving and Storage	99	300	108	http://www.groupon.com/ch/home-and-garden/deals/road-warrior-moving-and-storage?c=all&amp;p=1
boston	Turkish Towels	20	40	83	http://www.groupon.com/ch/home-and-garden/deals/turkish-towels-boston?c=all&amp;p=1
boston	Wayside Gardens	24	50	106	http://www.groupon.com/ch/home-and-garden/deals/wayside-gardens-boston?c=all&amp;p=1
savannah-hilton-head	$8 for $16 at Davenport House Museum	8	16	96	http://www.groupon.com/deals/davenport-house-museum-2?c=all&amp;p=1
savannah-hilton-head	Island Runners	20	40	14	http://www.groupon.com/deals/island-runners?c=all&amp;p=1
savannah-hilton-head	Kitchens on the Square	12	25	506	http://www.groupon.com/deals/kitchens-on-the-square-1?c=all&amp;p=1
savannah-hilton-head	JewelMint	25	60	52	http://www.groupon.com/deals/jewelmint-savannah?c=all&amp;p=1
savannah-hilton-head	C Savannah	9	18	794	http://www.groupon.com/deals/c-savannah-1?c=all&amp;p=1
kingston	C$69 for C$142 at Stagg Photo	69	142	17	http://www.groupon.com/deals/stagg-photo?c=all&amp;p=1
worcester	$7 for $15 at New England Roast Beef	7	15	633	http://www.groupon.com/deals/new-england-roast-beef?c=all&amp;p=1
worcester	Peak Fitness Workouts	59	130	1	http://www.groupon.com/deals/peak-fitness-workouts?c=all&amp;p=1
worcester	Elements of Massage &amp; Integrated Therapy	49	130	143	http://www.groupon.com/deals/elements-of-massage?c=all&amp;p=1
worcester	Winchendon Historical Society	5	10	9	http://www.groupon.com/deals/winchendon-historical-society?c=all&amp;p=1
worcester	The Old Timer Restaurant	15	30	390	http://www.groupon.com/deals/the-old-timer-restaurant?c=all&amp;p=1
worcester	America's Best Defense	49	422	8	http://www.groupon.com/deals/americas-best-defense-worcester?c=all&amp;p=1
worcester	Shopgreencleaning.com	10	20	44	http://www.groupon.com/deals/backdoor-vacuums-worcester?c=all&amp;p=1
worcester	Closet Classics	100	250	12	http://www.groupon.com/ch/home-and-garden/deals/closet-classics-boston?c=all&amp;p=1
worcester	Dream On	50	200	85	http://www.groupon.com/ch/home-and-garden/deals/dream-on?c=all&amp;p=1
worcester	RES Solar	99	1000	0	http://www.groupon.com/ch/home-and-garden/deals/res-solar?c=all&amp;p=1
worcester	Road Warrior Moving and Storage	99	300	108	http://www.groupon.com/ch/home-and-garden/deals/road-warrior-moving-and-storage?c=all&amp;p=1
worcester	Turkish Towels	20	40	83	http://www.groupon.com/ch/home-and-garden/deals/turkish-towels-boston?c=all&amp;p=1
worcester	Wayside Gardens	24	50	106	http://www.groupon.com/ch/home-and-garden/deals/wayside-gardens-boston?c=all&amp;p=1
reno	$149 for $900 at Radiance Medical Spa &amp; Weight Loss Center	149	900	59	http://www.groupon.com/deals/radiance-medspa-reno-1?c=all&amp;p=1
reno	Extreme Pizza	10	20	415	http://www.groupon.com/deals/extreme-pizza-reno?c=all&amp;p=1
reno	Hal Jaffe Name Art	60	159	13	http://www.groupon.com/deals/hal-jaffe-name-art-reno?c=all&amp;p=1
reno	Essenza Salon and Medi Spa	40	80	100	http://www.groupon.com/deals/essenza-salon-and-medi-spa?c=all&amp;p=1
springfield-mo	$10 for $20 at Homegrown Food	10	20	452	http://www.groupon.com/deals/homegrown-food?c=all&amp;p=1
springfield-mo	Sculpt Plus	37	85	78	http://www.groupon.com/deals/sculpt-plus-2?c=all&amp;p=1
springfield-mo	Airbrush by April	19	45	161	http://www.groupon.com/deals/airbrush-by-april?c=all&amp;p=1
springfield-mo	Big Fish Games	3	10	156	http://www.groupon.com/deals/big-fish-games-springfield?c=all&amp;p=1
springfield-mo	Neosho Powersports	25	50	8	http://www.groupon.com/deals/neosho-powersports?c=all&amp;p=1
piedmont-triad	$18 for $33 at a/perture cinema	18	33	260	http://www.groupon.com/deals/aperture-cinema-winston-salem?c=all&amp;p=1
piedmont-triad	Café Pasta 	10	20	329	http://www.groupon.com/deals/cafe-pasta?c=all&amp;p=1
piedmont-triad	Allen Branch's Fitness One	35	150	60	http://www.groupon.com/deals/fitness-one-piedmont-triad?c=all&amp;p=1
piedmont-triad	Baby Genius	25	49	24	http://www.groupon.com/deals/baby-genius-piedmont-triad-1?c=all&amp;p=1
piedmont-triad	CoastalContacts.com	19	60	25	http://www.groupon.com/deals/coastal-contacts-piedmont-triad?c=all&amp;p=1
erie	$19 for $40 at Bloomberg Businessweek	19	40	5	http://www.groupon.com/deals/bloomberg-business-week-erie-penn?c=all&amp;p=1
erie	Icing Teeth Whitening	68	199	14	http://www.groupon.com/deals/icing-teeth-whitening-erie?c=all&amp;p=1
erie	The Country Club of Meadville	49	79	17	http://www.groupon.com/deals/country-club-of-meadville?c=all&amp;p=1
erie	Blurb	20	45	107	http://www.groupon.com/deals/blurb-erie?c=all&amp;p=1
portland	$4 for $8 at All Spice Deli	4	8	417	http://www.groupon.com/deals/all-spice-deli?c=all&amp;p=1
portland	Play Boutique	27	55	26	http://www.groupon.com/deals/play-boutique?c=all&amp;p=1
portland	Precision Import Repair	22	44	26	http://www.groupon.com/deals/precision-import-repair?c=all&amp;p=1
portland	Westlake Chiropractic Clinic 	49	352	27	http://www.groupon.com/deals/westlake-chiropractic-clinic?c=all&amp;p=1
portland	A Renaissance Health Center for Natural Medicine	125	250	54	http://www.groupon.com/deals/a-renaissance-health-center-for-natural-medicine?c=all&amp;p=1
portland	Iorio Restaurant	12	25	2890	http://www.groupon.com/deals/iorio-restaurant-portland-1?c=all&amp;p=1
portland	Taste-T's Cheesecakes &amp; Desserts	30	63	185	http://www.groupon.com/deals/tastets-cheesecakes-and-desserts?c=all&amp;p=1
portland	Parker Paint	20	40	943	http://www.groupon.com/ch/home-and-garden/deals/parker-paint-seattle-home?c=all&amp;p=1
springfield-ma	$10 for $20 at Red Robin	10	20	1312	http://www.groupon.com/deals/red-robin-springfield?c=all&amp;p=1
springfield-ma	Florence Yoga	49	90	24	http://www.groupon.com/deals/florence-yoga?c=all&amp;p=1
springfield-ma	Belmont Laundry and Custom Dry Cleaners	15	30	230	http://www.groupon.com/deals/belmont-laundry?c=all&amp;p=1
springfield-ma	Salon Advantages	15	32	134	http://www.groupon.com/deals/salon-advantages?c=all&amp;p=1
springfield-ma	Connecticut Repertory Theatre	18	39	14	http://www.groupon.com/deals/connecticut-repertory-theatre-springfield?c=all&amp;p=1
springfield-ma	Hancock Shaker Village	8	17	96	http://www.groupon.com/deals/hancock-shaker-village-springfield-mass?c=all&amp;p=1
springfield-ma	Monster Mini Golf	15	30	50	http://www.groupon.com/deals/monster-mini-golf-springfield?c=all&amp;p=1
mobile-baldwin-county	$32 for $64 at Willie Nelson's Country Throwdown	32	64	40	http://www.groupon.com/deals/willie-nelson?c=all&amp;p=1
mobile-baldwin-county	Alabama Cruises at Bellingrath Gardens and Home	49	98	136	http://www.groupon.com/deals/alabama-cruises-mobile-1?c=all&amp;p=1
mobile-baldwin-county	Erin Condren	25	50	27	http://www.groupon.com/deals/erin-condren-mobile?c=all&amp;p=1
mobile-baldwin-county	"Garden &amp; Gun" Magazine	10	20	33	http://www.groupon.com/deals/garden-and-gun-mobile?c=all&amp;p=1
salt-lake-city	$15 for $30 at Utah Arts Festival	15	30	316	http://www.groupon.com/deals/utah-arts-festival?c=all&amp;p=1
salt-lake-city	Winder Farms	20	68	160	http://www.groupon.com/deals/winder-farms-salt-lake-city-1?c=all&amp;p=1
salt-lake-city	Enlighten Laser Cosmetics	99	617	803	http://www.groupon.com/deals/enlighten-laser-salt-lake?c=all&amp;p=1
salt-lake-city	Basics Sports Medicine	90	200	9	http://www.groupon.com/deals/basics-sports-medicine-slc?c=all&amp;p=1
seattle	$90 for $180 at Uptown Glassworks	90	180	43	http://www.groupon.com/deals/uptown-glassworks-2?c=all&amp;p=1
seattle	American Dance Institute	30	70	94	http://www.groupon.com/deals/american-dance-institute-2?c=all&amp;p=1
seattle	Lila's Scrapbooking	10	20	53	http://www.groupon.com/deals/lilas-scrapbooking?c=all&amp;p=1
seattle	Mollie Michelle Boutique Salon	30	80	199	http://www.groupon.com/deals/mollie-michelle-boutique-salon?c=all&amp;p=1
seattle	Sima Medical &amp; Cosmetic Clinic	69	180	103	http://www.groupon.com/deals/sima-medical-cosmetic-clinic-1?c=all&amp;p=1
seattle	Alderbrook Golf Club 	79	160	197	http://www.groupon.com/deals/alderbrook-golf-club?c=all&amp;p=1
seattle	Dr. Joseph King at King Vision	2400	4800	65	http://www.groupon.com/deals/clearly-lasik-1?c=all&amp;p=1
seattle	MVP Airport Parking	19	38	1158	http://www.groupon.com/deals/mvp-airport-parking?c=all&amp;p=1
seattle	Parker Paint	20	40	943	http://www.groupon.com/ch/home-and-garden/deals/parker-paint-seattle-home?c=all&amp;p=1
seattle	3 Day Blinds	89	225	130	http://www.groupon.com/ch/home-and-garden/deals/3-day-blinds-seattle?c=all&amp;p=1
seattle	ProLux Home	74	150	95	http://www.groupon.com/ch/home-and-garden/deals/pro-lux-home?c=all&amp;p=1
seattle	Roofing Specialists Northwest	77	150	6	http://www.groupon.com/ch/home-and-garden/deals/roofing-specialists-northwest?c=all&amp;p=1
seattle	The Original Pancake House	10	20	807	http://www.groupon.com/deals/the-original-pancake-house-tacoma?c=all&amp;p=1
seattle	Metronome Coffee	5	10	996	http://www.groupon.com/deals/metronome-coffee?c=all&amp;p=1
rochester	$25 for $50 at BayCreek Paddling Center	25	50	329	http://www.groupon.com/deals/baycreek-paddling?c=all&amp;p=1
rochester	the Under Ground Café	5	10	147	http://www.groupon.com/deals/the-underground-cafe?c=all&amp;p=1
rochester	Larger Than Life Prints	35	84	33	http://www.groupon.com/deals/larger-than-life-prints-rochester-3?c=all&amp;p=1
rochester	Tango Cafe Dance Studio	25	60	180	http://www.groupon.com/deals/tango-cafe-1?c=all&amp;p=1
rochester	Webster Yankees	4	8	44	http://www.groupon.com/deals/webster-yankees?c=all&amp;p=1
rochester	Sugar Mountain Bake Shoppe	10	20	484	http://www.groupon.com/deals/sugar-mountain-bake-shoppe?c=all&amp;p=1
rochester	Indi	85	155	8	http://www.groupon.com/deals/indi-denim-rochester?c=all&amp;p=1
rochester	Erin Condren	25	50	8	http://www.groupon.com/deals/erin-condren-rochester?c=all&amp;p=1
rochester	Mountain Glacier	25	60	3	http://www.groupon.com/deals/mountain-glacier-rochester?c=all&amp;p=1
rochester	Salon Enza	750	1500	0	http://www.groupon.com/deals/salon-enza?c=all&amp;p=1
kelowna	C$20 for C$60 at e.volve Health and Wellness	20	60	40	http://www.groupon.com/deals/evolve-health-and-wellness?c=all&amp;p=1
kelowna	Anew Start Rejuvenation Center	29	60	195	http://www.groupon.com/deals/anew-start-rejuvenation-center-kelowna?c=all&amp;p=1
abilene	$30 for $75 at Bandals Footwear	30	75	15	http://www.groupon.com/deals/bandals-abilene?c=all&amp;p=1
abilene	Picture It On Canvas	39	125	83	http://www.groupon.com/deals/picture-it-on-canvas-abilene-1?c=all&amp;p=1
abilene	Angie's List	8	17	15	http://www.groupon.com/deals/angies-list-abilene?c=all&amp;p=1
abilene	Lone Star Outlaws	30	60	2	http://www.groupon.com/deals/lone-star-outlaws-abilene-1?c=all&amp;p=1
lubbock	$10 for $20 at National College Baseball Hall of Fame	10	20	6	http://www.groupon.com/deals/college-baseball-hall-of-fame?c=all&amp;p=1
lubbock	Stratton Salon and Day Spa	6	12	95	http://www.groupon.com/deals/stratton-salon-and-spa-lubbock-texas?c=all&amp;p=1
gainesville	$25 for $75 at Barclay's Wine	25	75	48	http://www.groupon.com/deals/barclays-wine-gainesville-1?c=all&amp;p=1
gainesville	"Glamour" Magazine 	6	12	15	http://www.groupon.com/deals/glamour-magazine-gainesville-1?c=all&amp;p=1
gainesville	The Candleberry Company	15	30	4	http://www.groupon.com/deals/candleberry-candle-company-gainesville-1?c=all&amp;p=1
montgomery	$49 for $98 at Alabama Cruises at Bellingrath Gardens and Home	49	98	21	http://www.groupon.com/deals/alabama-cruises-montgomery?c=all&amp;p=1
montgomery	"Garden &amp; Gun" Magazine	10	20	25	http://www.groupon.com/deals/garden-and-gun-montgomery?c=all&amp;p=1
palm-beach	$12 for $25 at Belle and Maxwell's	12	25	228	http://www.groupon.com/deals/belle-and-maxwells?c=all&amp;p=1
palm-beach	Gaylord Palms Resort	189	588	9	http://www.groupon.com/deals/gaylord-palms-resort-palm-beach?c=all&amp;p=1
palm-beach	The Candleberry Company	15	30	1	http://www.groupon.com/deals/candleberry-candle-company-palm-beach-1?c=all&amp;p=1
palm-beach	Laser &amp; Wellness Center	99	1400	553	http://www.groupon.com/deals/laser-and-wellness-center?c=all&amp;p=1
palm-beach	Palm Beach Par 3 Golf Course	35	74	385	http://www.groupon.com/deals/palm-beach-par-3?c=all&amp;p=1
palm-beach	Def Leppard	30	80	409	http://www.groupon.com/deals/def-leppard?c=all&amp;p=1
palm-beach	Finz Waterfront Grille	25	50	200	http://www.groupon.com/deals/finz-waterfront-grille?c=all&amp;p=1
louisville	$10 for $25 at Knockouts Haircuts for Men	10	25	371	http://www.groupon.com/deals/knockouts-haircuts-lousiville?c=all&amp;p=1
louisville	Kentucky BourbonQ	10	20	41	http://www.groupon.com/deals/bourbon-q?c=all&amp;p=1
louisville	Fan Outfitters	10	20	1192	http://www.groupon.com/deals/fan-outfitters-1?c=all&amp;p=1
louisville	CC Spa	30	70	1035	http://www.groupon.com/deals/cc-spa-louisville?c=all&amp;p=1
louisville	Louisville Laser Hair Removal	99	999	1724	http://www.groupon.com/deals/louiseville-laser-1?c=all&amp;p=1
louisville	South Beach Resort Hotel	99	219	6	http://www.groupon.com/deals/south-beach-resort-louisville?c=all&amp;p=1
vancouver	C$21 for C$42 at Ecomarine Ocean Kayak Centre	21	42	549	http://www.groupon.com/deals/ecomarine-ocean-kayak-center?c=all&amp;p=1
vancouver	C:EHKO Hair Concepts	39	105	304	http://www.groupon.com/deals/cehko-hair-concepts?c=all&amp;p=1
vancouver	The Derby Bar and Grill	20	40	124	http://www.groupon.com/deals/the-derby-bar-and-grill?c=all&amp;p=1
vancouver	Eastside Oasis Day Spa &amp; Massage Therapy	20	40	1	http://www.groupon.com/deals/east-side-oasis-day-spa?c=all&amp;p=1
vancouver	North Shore Paintball	20	40	845	http://www.groupon.com/deals/north-shore-paintball?c=all&amp;p=1
vancouver	Oakridge Laser	39	98	546	http://www.groupon.com/deals/oakridge-laser-and-skin-care-clinic?c=all&amp;p=1
ann-arbor	$15 for $30 at Sun Cleaners	15	30	157	http://www.groupon.com/deals/sun-cleaners?c=all&amp;p=1
ann-arbor	Nutty Guys	10	25	161	http://www.groupon.com/deals/nutty-guys-ann-arbor?c=all&amp;p=1
napa-sonoma	$20 for $40 at Cal Skate	20	40	68	http://www.groupon.com/deals/cal-skate-napa?c=all&amp;p=1
napa-sonoma	Medlock Ames	20	40	87	http://www.groupon.com/deals/medlock-ames?c=all&amp;p=1
napa-sonoma	Inspired Fitness Training Center	49	110	16	http://www.groupon.com/deals/inspired-fitness-training-center?c=all&amp;p=1
napa-sonoma	Clean Air Lawn Care	79	200	7	http://www.groupon.com/ch/home-and-garden/deals/clean-air-lawn?c=all&amp;p=1
napa-sonoma	Tourance	35	70	35	http://www.groupon.com/ch/home-and-garden/deals/tourance?c=all&amp;p=1
napa-sonoma	Art + Auction	40	80	8	http://www.groupon.com/ch/home-and-garden/deals/blue-dolphin-sf?c=all&amp;p=1
napa-sonoma	Sun First! Solar	99	1100	5	http://www.groupon.com/ch/home-and-garden/deals/sun-first-solar?c=all&amp;p=1
indianapolis	$19 for $40 at Indiana Beach Amusement Resort	19	40	809	http://www.groupon.com/deals/indiana-beach-amusement-resort-indianapolis?c=all&amp;p=1
indianapolis	Greatimes Family Fun Park	10	23	288	http://www.groupon.com/deals/great-times-1?c=all&amp;p=1
indianapolis	The Greek Islands Restaurant	10	20	226	http://www.groupon.com/deals/greek-islands-restaurant?c=all&amp;p=1
indianapolis	Hoosier One Cleaning	50	130	247	http://www.groupon.com/deals/hoosier-one-cleaning?c=all&amp;p=1
indianapolis	Wax It! Spa	59	119	137	http://www.groupon.com/deals/wax-it-spa?c=all&amp;p=1
indianapolis	Miyagi's Sushi Bar Restaurant	15	30	1000	http://www.groupon.com/deals/miyagis-japanese-restaurant?c=all&amp;p=1
columbia	$25 for $50 at Body Sugaring and Wellness Lounge	25	50	71	http://www.groupon.com/deals/body-sugaring-wellness-lounge?c=all&amp;p=1
columbia	Murals Your Way	49	150	5	http://www.groupon.com/deals/murals-your-way-columbia?c=all&amp;p=1
columbia	The Big Ugly	15	30	208	http://www.groupon.com/deals/the-big-ugly?c=all&amp;p=1
columbia	Woodland's Inn	210	430	18	http://www.groupon.com/deals/woodlands-inn?c=all&amp;p=1
columbia	Harbison Community Association	12	35	50	http://www.groupon.com/deals/harbison-recreation-center?c=all&amp;p=1
phoenix	$15 for $30 at Skye	15	30	252	http://www.groupon.com/deals/skye-phoenix-2?c=all&amp;p=1
phoenix	Garage Restaurant &amp; Bar	15	30	594	http://www.groupon.com/deals/garage-restaurant-and-bar?c=all&amp;p=1
phoenix	Planet Beach Contempo Spa	49	200	24	http://www.groupon.com/deals/planet-beach-contempo-spa-tempe?c=all&amp;p=1
phoenix	Polish n Style	45	95	54	http://www.groupon.com/deals/polish-n-style?c=all&amp;p=1
phoenix	Trendy Tag Boutique	40	80	72	http://www.groupon.com/deals/trendy-tag-boutique?c=all&amp;p=1
phoenix	Trilogy Golf Club at Power Ranch	39	90	124	http://www.groupon.com/deals/trilogy-golf-club-power-ranch?c=all&amp;p=1
phoenix	Aloha Aquatic Center	33	90	281	http://www.groupon.com/deals/aloha-aquatic-center-1?c=all&amp;p=1
